pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
2013-11-01 02:55:00,2013-11-01 03:03:00,-73.992386,40.743755,-73.998886,40.72803
2013-11-02 19:19:02,2013-11-02 19:24:19,-73.9878,40.753517,-73.99916,40.743916
2013-11-06 11:08:58,2013-11-06 11:30:38,-73.97583,40.76568,-73.99859,40.723335
2013-11-01 10:21:12,2013-11-01 10:37:23,-73.986084,40.743977,-74.0155,40.7114
2013-11-07 08:44:05,2013-11-07 08:48:43,-73.985954,40.759193,-73.99603,40.753925
2013-11-01 21:40:09,2013-11-01 21:48:38,-73.9881,40.743633,-73.97798,40.71338
2013-11-03 11:30:07,2013-11-03 11:33:00,-73.99402,40.74613,-73.9881,40.74933
2013-11-07 15:06:00,2013-11-07 15:21:00,-74.00739,40.727734,-73.99503,40.750374
2013-11-04 14:12:44,2013-11-04 14:22:07,-73.98972,40.740334,-74.0014,40.73222
2013-11-05 10:33:00,2013-11-05 10:40:00,-73.98293,40.739025,-73.9899,40.730427
2013-11-06 21:06:00,2013-11-06 21:21:00,-74.00166,40.727837,-73.974236,40.75378
2013-11-07 07:50:49,2013-11-07 08:08:51,-73.99422,40.750977,-74.01466,40.70989
2013-11-01 21:47:22,2013-11-01 21:55:40,-73.993645,40.720993,-73.982376,40.7278
2013-11-03 21:46:00,2013-11-03 21:51:00,-73.98597,40.730854,-73.98125,40.742226
2013-11-07 17:01:00,2013-11-07 17:10:00,-73.98871,40.73644,-73.98955,40.730206
2013-11-02 00:38:00,2013-11-02 00:53:00,-73.9821,40.757633,-74.00835,40.740524
2013-11-07 18:46:00,2013-11-07 19:04:00,-73.97616,40.75066,-74.00731,40.74108
2013-11-03 16:51:00,2013-11-03 17:16:00,-73.99597,40.725006,-73.97722,40.76306
2013-11-02 00:26:29,2013-11-02 00:37:16,-73.97732,40.72592,-73.98442,40.7479
2013-11-03 00:02:00,2013-11-03 00:12:00,-73.98043,40.742607,-74.00071,40.73603
2013-11-01 21:26:00,2013-11-01 21:32:00,-74.00828,40.73696,-74.00273,40.76057
2013-11-07 07:47:00,2013-11-07 07:54:00,-73.98493,40.728046,-73.9953,40.739456
2013-11-02 00:04:15,2013-11-02 00:15:12,-74.00498,40.73743,-73.9815,40.76396
2013-11-07 21:05:33,2013-11-07 21:13:11,-74.00873,40.70432,-74.01134,40.723732
2013-11-01 23:22:00,2013-11-01 23:29:00,-74.01133,40.703533,-74.00838,40.715927
2013-11-01 03:36:00,2013-11-01 03:43:00,-73.99902,40.734238,-73.99093,40.75641
2013-11-03 18:25:00,2013-11-03 18:36:00,-73.98535,40.748283,-73.97271,40.76486
2013-11-07 22:56:00,2013-11-07 23:02:00,-73.989624,40.753853,-73.986984,40.741604
2013-11-05 19:49:00,2013-11-05 19:53:00,-74.0075,40.725746,-74.00375,40.737587
2013-11-07 21:27:55,2013-11-07 21:33:48,-73.999084,40.734188,-73.98708,40.72986
2013-11-01 19:26:00,2013-11-01 19:32:00,-73.99568,40.754246,-73.99709,40.742184
2013-11-07 13:53:46,2013-11-07 14:11:13,-73.97694,40.75306,-74.00363,40.721264
2013-11-03 11:49:00,2013-11-03 12:07:00,-73.99136,40.739967,-73.97887,40.75337
2013-11-05 15:57:00,2013-11-05 16:24:00,-74.00469,40.741875,-73.985405,40.756474
2013-11-01 22:56:01,2013-11-01 23:10:38,-73.983116,40.726006,-74.008705,40.713787
2013-11-01 22:28:46,2013-11-01 22:30:35,-73.97765,40.75026,-73.98266,40.742462
2013-11-06 11:28:00,2013-11-06 11:38:00,-73.97761,40.75252,-73.99015,40.73738
2013-11-06 13:11:00,2013-11-06 13:27:00,-73.98034,40.749195,-73.9965,40.763317
2013-11-07 01:14:00,2013-11-07 01:22:00,-74.00232,40.72185,-74.00459,40.736732
2013-11-02 17:24:12,2013-11-02 17:35:32,-73.98791,40.721043,-73.996895,40.725437
2013-11-06 13:00:00,2013-11-06 13:24:00,-73.98878,40.744587,-73.974144,40.76486
2013-11-02 02:36:37,2013-11-02 02:44:15,-73.98502,40.763268,-73.98954,40.7489
2013-11-05 11:42:00,2013-11-05 11:50:00,-73.987045,40.75955,-73.97996,40.761597
2013-11-04 07:52:00,2013-11-04 08:05:00,-74.007164,40.715816,-73.99478,40.7503
2013-11-06 06:55:14,2013-11-06 06:59:18,-73.983154,40.761127,-73.97115,40.7559
2013-11-03 07:07:31,2013-11-03 07:15:17,-73.99734,40.72166,-74.015564,40.70488
2013-11-03 23:11:00,2013-11-03 23:15:00,-73.98432,40.759884,-73.9798,40.74972
2013-11-02 10:45:30,2013-11-02 10:50:44,-74.00967,40.714916,-74.01596,40.71129
2013-11-03 16:09:00,2013-11-03 16:25:00,-74.00812,40.747726,-73.9783,40.74547
2013-11-02 19:48:28,2013-11-02 19:59:54,-73.97067,40.757317,-73.98337,40.743732
2013-11-04 16:18:33,2013-11-04 16:24:35,-73.97395,40.762817,-73.98459,40.748768
2013-11-02 16:37:25,2013-11-02 16:45:51,-74.00129,40.741093,-73.98282,40.74516
2013-11-07 11:29:21,2013-11-07 11:39:33,-73.98694,40.75273,-73.98954,40.73761
2013-11-01 13:33:20,2013-11-01 13:48:53,-73.99067,40.740242,-73.99888,40.76114
2013-11-02 12:12:00,2013-11-02 12:19:00,-73.98797,40.723896,-73.99786,40.733654
2013-11-03 19:21:35,2013-11-03 19:34:18,-73.98609,40.74636,-73.97926,40.7276
2013-11-07 09:10:43,2013-11-07 09:31:00,-73.99411,40.741173,-73.97035,40.753445
2013-11-02 00:42:00,2013-11-02 01:04:00,-73.981705,40.728363,-73.98816,40.701706
2013-11-05 07:53:56,2013-11-05 08:05:05,-74.00832,40.722145,-73.98469,40.7544
2013-11-07 08:17:05,2013-11-07 08:40:37,-74.00702,40.716194,-73.9785,40.762352
2013-11-01 08:20:00,2013-11-01 08:36:00,-73.97356,40.74791,-73.99954,40.722027
2013-11-01 21:39:22,2013-11-01 21:58:39,-73.99346,40.75255,-74.00058,40.730064
2013-11-07 09:12:21,2013-11-07 09:17:07,-73.98889,40.75795,-74.00065,40.75846
2013-11-07 20:03:00,2013-11-07 20:18:00,-73.9856,40.72692,-74.00164,40.740276
2013-11-05 19:28:53,2013-11-05 19:41:19,-73.97526,40.743507,-73.98679,40.749413
2013-11-07 10:33:00,2013-11-07 10:46:00,-74.01479,40.718197,-73.99778,40.72407
2013-11-01 10:46:00,2013-11-01 11:03:00,-73.97379,40.755314,-73.98521,40.76424
2013-11-01 07:49:34,2013-11-01 07:58:26,-73.99318,40.752655,-73.99698,40.735695
2013-11-02 23:21:00,2013-11-02 23:30:00,-73.982765,40.753452,-73.97273,40.749897
2013-11-01 16:58:00,2013-11-01 17:46:00,-73.969734,40.75724,-73.97178,40.76024
2013-11-05 03:12:00,2013-11-05 03:19:00,-73.98623,40.722477,-74.0062,40.733093
2013-11-07 00:05:49,2013-11-07 00:14:32,-74.01045,40.729862,-73.98807,40.74592
2013-11-07 11:32:46,2013-11-07 11:47:45,-73.98394,40.754856,-73.9697,40.759457
2013-11-04 13:38:34,2013-11-04 14:04:58,-74.00622,40.714497,-73.99323,40.75293
2013-11-01 05:22:20,2013-11-01 05:27:24,-74.00384,40.753082,-73.99652,40.74201
2013-11-02 22:07:00,2013-11-02 22:14:00,-74.00542,40.72121,-74.00457,40.70781
2013-11-06 15:21:59,2013-11-06 15:40:59,-73.98643,40.746086,-73.98552,40.75953
2013-11-02 02:59:43,2013-11-02 03:06:49,-73.989174,40.721886,-73.99352,40.741463
2013-11-07 08:37:21,2013-11-07 08:58:45,-73.99138,40.750053,-73.97368,40.754616
2013-11-03 16:50:44,2013-11-03 16:58:05,-74.002045,40.7392,-73.99088,40.729717
2013-11-03 02:49:00,2013-11-03 03:01:00,-74.00635,40.73312,-73.97126,40.748127
2013-11-07 18:59:00,2013-11-07 19:02:00,-73.99911,40.749493,-74.00546,40.739532
2013-11-06 01:10:00,2013-11-06 01:21:00,-74.00284,40.725063,-73.973885,40.748997
2013-11-01 00:34:00,2013-11-01 00:39:00,-73.983604,40.761147,-73.99411,40.75569
2013-11-06 20:29:00,2013-11-06 20:32:00,-73.99198,40.759754,-73.98716,40.760746
2013-11-03 03:44:00,2013-11-03 03:47:00,-73.98245,40.73138,-73.9742,40.731377
2013-11-01 22:10:00,2013-11-01 22:24:00,-74.0029,40.760418,-73.995285,40.733784
2013-11-07 18:34:52,2013-11-07 18:49:54,-73.98498,40.74878,-73.9783,40.729485
2013-11-02 20:31:24,2013-11-02 20:43:03,-73.981316,40.733295,-74.007996,40.745007
2013-11-06 14:30:00,2013-11-06 14:40:00,-73.97881,40.74484,-73.97292,40.753433
2013-11-07 15:30:21,2013-11-07 15:46:28,-73.97268,40.752808,-73.98484,40.72018
2013-11-03 22:58:20,2013-11-03 23:10:49,-74.007225,40.740013,-74.00039,40.71988
2013-11-04 05:34:00,2013-11-04 05:40:00,-73.98569,40.722183,-73.9922,40.74361
2013-11-03 19:12:11,2013-11-03 19:18:48,-74.00411,40.733444,-73.99307,40.743195
2013-11-02 01:25:00,2013-11-02 01:33:00,-73.99791,40.741135,-73.98654,40.730167
2013-11-04 19:31:00,2013-11-04 19:37:00,-73.99911,40.744507,-73.98846,40.759144
2013-11-06 14:30:00,2013-11-06 14:47:00,-73.98194,40.74062,-73.97577,40.76087
2013-11-02 20:46:44,2013-11-02 20:56:01,-73.99172,40.74994,-73.98805,40.728657
2013-11-06 23:31:30,2013-11-06 23:40:16,-73.99539,40.74988,-73.973434,40.74391
2013-11-06 19:54:00,2013-11-06 20:00:00,-73.991234,40.742092,-73.98016,40.735138
2013-11-01 12:41:19,2013-11-01 12:51:56,-74.00734,40.727486,-73.99294,40.734062
2013-11-04 10:24:00,2013-11-04 10:44:00,-74.00649,40.737133,-73.9784,40.750874
2013-11-01 20:32:59,2013-11-01 20:56:05,-73.98231,40.76379,-73.98093,40.763233
2013-11-01 09:02:39,2013-11-01 09:09:13,-74.00859,40.72168,-73.99707,40.725483
2013-11-06 14:28:01,2013-11-06 14:46:39,-73.999855,40.743362,-73.97973,40.752937
2013-11-06 02:03:00,2013-11-06 02:08:00,-73.98819,40.744022,-73.99184,40.755573
2013-11-01 10:02:00,2013-11-01 10:17:00,-73.9737,40.752316,-73.97354,40.764763
2013-11-01 12:25:15,2013-11-01 12:42:51,-73.977974,40.75275,-73.99386,40.75023
2013-11-03 04:43:00,2013-11-03 04:51:00,-74.00374,40.738808,-74.01148,40.716526
2013-11-06 14:42:00,2013-11-06 14:47:00,-73.98308,40.757175,-73.98114,40.759678
2013-11-03 14:47:12,2013-11-03 15:01:08,-73.9952,40.749718,-74.0061,40.71926
2013-11-05 09:31:00,2013-11-05 09:33:00,-74.00954,40.712234,-74.005356,40.718296
2013-11-07 13:05:52,2013-11-07 13:28:32,-73.97478,40.75054,-73.988205,40.7508
2013-11-01 21:03:54,2013-11-01 21:13:07,-73.99009,40.742653,-74.00557,40.740112
2013-11-04 22:22:00,2013-11-04 22:27:00,-73.98831,40.738415,-73.990524,40.7467
2013-11-04 19:39:18,2013-11-04 19:50:56,-74.00776,40.743095,-73.992424,40.724007
2013-11-02 21:36:00,2013-11-02 21:41:00,-73.990036,40.739216,-73.99207,40.74399
2013-11-03 21:33:00,2013-11-03 21:38:00,-73.98447,40.760963,-73.97783,40.753586
2013-11-04 18:18:11,2013-11-04 18:33:49,-73.99501,40.72516,-73.99392,40.756912
2013-11-02 11:25:00,2013-11-02 11:37:00,-73.97542,40.75987,-73.984055,40.748814
2013-11-07 12:15:50,2013-11-07 12:36:19,-73.98603,40.74345,-73.97935,40.762318
2013-11-03 13:11:59,2013-11-03 13:25:17,-73.98588,40.722782,-73.99318,40.747356
2013-11-01 21:47:06,2013-11-01 22:10:28,-73.98578,40.719067,-73.99556,40.7391
2013-11-05 20:43:27,2013-11-05 20:52:33,-73.99149,40.75017,-73.97787,40.754303
2013-11-02 23:50:00,2013-11-02 23:58:00,-73.98373,40.743793,-73.99207,40.749367
2013-11-07 07:30:00,2013-11-07 07:31:00,-73.990555,40.761448,-73.989624,40.75705
2013-11-01 05:06:42,2013-11-01 05:11:12,-73.976166,40.751556,-73.97278,40.756107
2013-11-05 13:50:29,2013-11-05 14:00:26,-73.99129,40.7499,-73.99597,40.75991
2013-11-04 08:10:54,2013-11-04 08:37:24,-73.99885,40.734646,-73.97021,40.765015
2013-11-03 19:37:00,2013-11-03 19:44:00,-73.972786,40.753334,-73.99057,40.760857
2013-11-01 13:16:40,2013-11-01 14:51:02,-73.97973,40.75194,-73.99762,40.7565
2013-11-01 10:43:56,2013-11-01 10:52:18,-73.97279,40.744778,-73.97096,40.75337
2013-11-01 17:47:23,2013-11-01 17:57:53,-73.9773,40.749897,-73.98738,40.747402
2013-11-02 23:19:00,2013-11-02 23:27:00,-73.996925,40.731564,-73.97751,40.743717
2013-11-04 13:44:43,2013-11-04 13:53:56,-73.98442,40.732937,-73.999435,40.73868
2013-11-07 16:18:00,2013-11-07 16:19:00,-73.98569,40.741356,-73.98742,40.739
2013-11-05 21:17:03,2013-11-05 21:29:37,-73.9868,40.74,-74.0074,40.707207
2013-11-04 11:05:00,2013-11-04 11:13:00,-73.99215,40.749443,-74.00342,40.74232
2013-11-07 18:56:48,2013-11-07 19:08:01,-73.97289,40.756023,-73.985,40.75136
2013-11-03 11:02:35,2013-11-03 11:04:15,-74.008095,40.73867,-74.009,40.73112
2013-11-05 14:21:39,2013-11-05 14:26:37,-73.976135,40.744545,-73.98746,40.728786
2013-11-01 20:34:00,2013-11-01 20:49:00,-73.97794,40.753185,-73.99186,40.727203
2013-11-01 22:30:12,2013-11-01 22:37:58,-73.98557,40.74646,-73.98729,40.72841
2013-11-03 18:23:44,2013-11-03 18:34:59,-73.98413,40.762253,-73.99617,40.753723
2013-11-05 06:10:00,2013-11-05 06:16:00,-73.990105,40.75669,-73.97726,40.755028
2013-11-07 23:36:59,2013-11-07 23:41:48,-73.99824,40.75748,-73.9839,40.76519
2013-11-04 14:24:21,2013-11-04 14:44:25,-73.991165,40.75117,-73.97933,40.74031
2013-11-02 03:13:38,2013-11-02 03:18:30,-73.98716,40.722363,-73.97683,40.723186
2013-11-04 18:52:05,2013-11-04 18:57:20,-73.992645,40.74833,-74.00596,40.731613
2013-11-07 11:24:00,2013-11-07 11:34:00,-73.994415,40.74584,-74.008095,40.71703
2013-11-05 15:28:37,2013-11-05 15:48:34,-73.99054,40.75652,-74.00745,40.71277
2013-11-02 12:17:56,2013-11-02 12:22:41,-73.990486,40.75682,-73.98716,40.76096
2013-11-02 09:44:00,2013-11-02 09:53:00,-74.00162,40.75652,-73.97888,40.762268
2013-11-03 18:28:56,2013-11-03 18:38:18,-74.00815,40.747528,-73.98924,40.740578
2013-11-06 16:47:13,2013-11-06 16:55:18,-74.01079,40.701927,-73.9759,40.732487
2013-11-05 14:38:01,2013-11-05 14:42:02,-73.98813,40.755417,-73.98151,40.749096
2013-11-01 23:00:00,2013-11-01 23:27:00,-73.984924,40.760452,-74.01596,40.710045
2013-11-04 08:21:38,2013-11-04 08:33:32,-73.99018,40.75672,-73.98795,40.74056
2013-11-03 02:51:56,2013-11-03 03:03:20,-73.98344,40.745064,-74.00551,40.739502
2013-11-04 11:54:29,2013-11-04 11:59:15,-73.97977,40.755684,-73.98066,40.746414
2013-11-01 17:29:17,2013-11-01 17:46:05,-74.00443,40.740578,-73.97594,40.748665
2013-11-07 15:21:55,2013-11-07 15:47:18,-73.97865,40.734203,-73.99139,40.7471
2013-11-06 12:41:00,2013-11-06 12:52:00,-73.975266,40.76115,-73.99143,40.73897
2013-11-03 00:18:46,2013-11-03 00:28:14,-74.00875,40.714638,-73.98833,40.73174
2013-11-02 11:21:00,2013-11-02 11:28:00,-73.982346,40.751766,-73.98465,40.761276
2013-11-07 10:38:00,2013-11-07 10:44:00,-73.987854,40.741642,-73.99015,40.73299
2013-11-01 09:15:39,2013-11-01 09:24:06,-73.990105,40.74069,-74.007095,40.727657
2013-11-02 06:06:00,2013-11-02 06:14:00,-73.998085,40.76329,-73.99208,40.755768
2013-11-01 19:06:11,2013-11-01 19:12:44,-74.00119,40.73097,-73.98534,40.72774
2013-11-06 04:25:47,2013-11-06 04:35:12,-73.99095,40.75074,-73.97446,40.73014
2013-11-01 08:16:34,2013-11-01 08:23:02,-73.97923,40.753704,-73.99382,40.73855
2013-11-05 12:07:38,2013-11-05 12:17:22,-74.008446,40.711403,-74.01454,40.70587
2013-11-03 00:55:31,2013-11-03 01:05:51,-74.004395,40.742317,-73.977776,40.725826
2013-11-01 18:14:00,2013-11-01 18:28:00,-73.98832,40.745964,-73.979485,40.761673
2013-11-02 21:45:00,2013-11-02 21:55:00,-73.98622,40.746525,-73.9867,40.73224
2013-11-04 15:04:00,2013-11-04 15:18:00,-73.975044,40.75157,-73.99581,40.764347
2013-11-02 03:08:00,2013-11-02 03:17:00,-73.99382,40.72104,-73.99028,40.746346
2013-11-06 11:23:05,2013-11-06 11:31:59,-74.00619,40.73516,-73.99186,40.735332
2013-11-01 21:24:33,2013-11-01 21:42:03,-74.002914,40.728592,-73.99509,40.745132
2013-11-01 08:06:00,2013-11-01 08:14:00,-73.99791,40.756145,-73.98634,40.75241
2013-11-05 22:35:35,2013-11-05 22:44:17,-73.98863,40.737217,-73.96998,40.761696
2013-11-04 10:16:31,2013-11-04 10:19:13,-73.993065,40.757595,-73.998825,40.75356
2013-11-06 12:28:00,2013-11-06 12:59:00,-73.97964,40.761,-73.982155,40.76559
2013-11-01 10:44:44,2013-11-01 10:52:16,-74.00665,40.739105,-73.99212,40.7401
2013-11-02 21:00:00,2013-11-02 21:08:00,-73.99075,40.73485,-73.98406,40.731133
2013-11-06 12:17:09,2013-11-06 12:29:05,-73.978806,40.73709,-73.981705,40.732616
2013-11-07 10:24:16,2013-11-07 10:31:29,-73.99139,40.750008,-74.00943,40.728687
2013-11-01 20:47:37,2013-11-01 20:49:19,-74.0015,40.74113,-73.99776,40.74494
2013-11-01 22:11:00,2013-11-01 22:16:00,-73.99676,40.74249,-73.9985,40.734783
2013-11-02 16:21:00,2013-11-02 16:36:00,-74.00626,40.73327,-73.99625,40.764954
2013-11-06 12:58:04,2013-11-06 13:16:53,-73.991615,40.76138,-73.9894,40.7399
2013-11-02 23:34:00,2013-11-02 23:44:00,-74.00819,40.737236,-73.99248,40.734493
2013-11-02 09:34:16,2013-11-02 09:51:17,-73.98862,40.74805,-74.00041,40.75761
2013-11-05 20:27:52,2013-11-05 20:52:28,-73.98015,40.76552,-74.01474,40.71804
2013-11-06 23:04:27,2013-11-06 23:10:37,-73.98437,40.753757,-73.97152,40.752888
2013-11-06 23:10:59,2013-11-06 23:15:58,-74.00946,40.712315,-74.003006,40.734127
2013-11-01 14:49:00,2013-11-01 14:54:00,-73.98263,40.735527,-73.99086,40.74224
2013-11-01 12:10:00,2013-11-01 12:25:00,-73.98469,40.73775,-73.99066,40.74868
2013-11-05 18:08:42,2013-11-05 18:17:11,-74.00273,40.710293,-73.99547,40.717068
2013-11-07 10:21:00,2013-11-07 10:31:00,-74.0084,40.71689,-73.99643,40.729744
2013-11-07 06:24:33,2013-11-07 06:31:08,-74.002335,40.72956,-73.98906,40.7496
2013-11-03 03:01:11,2013-11-03 03:13:21,-73.988434,40.732002,-74.011765,40.701733
2013-11-01 20:53:08,2013-11-01 21:01:36,-74.010124,40.703625,-73.98193,40.727787
2013-11-06 13:00:42,2013-11-06 13:19:13,-73.99375,40.731255,-74.00563,40.74032
2013-11-01 22:32:00,2013-11-01 22:39:00,-73.98677,40.739708,-73.97698,40.75171
2013-11-03 23:44:33,2013-11-03 23:48:57,-73.98384,40.760864,-73.99373,40.74716
2013-11-04 10:21:00,2013-11-04 10:28:00,-73.98954,40.753216,-73.98061,40.75699
2013-11-04 12:31:00,2013-11-04 12:42:00,-73.98931,40.736,-73.99431,40.752514
2013-11-05 15:39:09,2013-11-05 16:02:54,-74.004684,40.74199,-73.978226,40.752895
2013-11-04 20:52:34,2013-11-04 20:59:07,-73.98463,40.75427,-74.00369,40.753345
2013-11-02 15:06:00,2013-11-02 15:10:00,-73.99481,40.74518,-74.002174,40.736343
2013-11-06 01:04:07,2013-11-06 01:13:36,-73.97819,40.75336,-74.004326,40.721138
2013-11-07 08:54:33,2013-11-07 09:14:36,-74.01207,40.713455,-73.974205,40.749588
2013-11-04 06:38:00,2013-11-04 06:40:00,-73.997116,40.741844,-74.00374,40.73814
2013-11-01 16:07:35,2013-11-01 16:28:13,-73.99075,40.731155,-73.984344,40.750618
2013-11-02 15:20:00,2013-11-02 15:38:00,-74.01428,40.703827,-73.98217,40.756935
2013-11-01 15:24:28,2013-11-01 15:38:29,-73.97528,40.74157,-73.97627,40.76533
2013-11-06 09:19:31,2013-11-06 09:22:32,-74.00152,40.746426,-74.00434,40.738728
2013-11-06 19:54:16,2013-11-06 20:07:26,-74.00654,40.742416,-73.99417,40.71076
2013-11-03 02:46:18,2013-11-03 02:55:05,-74.00503,40.740784,-73.98759,40.728794
2013-11-01 22:20:00,2013-11-01 22:29:00,-73.97442,40.754753,-73.99944,40.74243
2013-11-07 15:54:52,2013-11-07 16:18:06,-74.01099,40.71615,-73.99503,40.749302
2013-11-05 19:44:10,2013-11-05 19:53:43,-74.00552,40.726006,-73.989334,40.743725
2013-11-03 22:12:00,2013-11-03 22:20:00,-74.00436,40.74784,-73.97835,40.739246
2013-11-02 01:52:00,2013-11-02 01:59:00,-73.98778,40.743263,-73.97517,40.755802
2013-11-04 12:47:36,2013-11-04 12:55:05,-73.99892,40.759968,-73.98648,40.742958
2013-11-05 14:26:00,2013-11-05 14:34:00,-73.97419,40.747997,-73.99505,40.7344
2013-11-03 08:33:43,2013-11-03 08:41:02,-73.99587,40.764458,-73.99235,40.74106
2013-11-04 14:21:00,2013-11-04 14:26:00,-74.00598,40.745323,-74.00827,40.745472
2013-11-07 14:07:40,2013-11-07 14:31:43,-74.006195,40.734295,-73.995285,40.7648
2013-11-06 07:02:32,2013-11-06 07:10:51,-73.97203,40.746624,-73.97906,40.762157
2013-11-05 20:14:00,2013-11-05 20:34:00,-74.00095,40.72208,-73.978645,40.75055
2013-11-02 04:34:00,2013-11-02 04:46:00,-73.992744,40.723557,-73.98813,40.75963
2013-11-01 12:22:21,2013-11-01 12:33:11,-73.98149,40.74152,-73.98432,40.74872
2013-11-07 09:00:00,2013-11-07 09:24:00,-73.99355,40.736874,-73.98184,40.761116
2013-11-03 10:33:00,2013-11-03 10:38:00,-73.97536,40.75271,-73.987465,40.745556
2013-11-01 18:57:49,2013-11-01 19:07:44,-73.982994,40.738834,-73.998764,40.745388
2013-11-07 10:18:00,2013-11-07 10:25:00,-73.9852,40.764908,-73.97471,40.76135
2013-11-02 17:34:00,2013-11-02 17:44:00,-74.002884,40.731068,-74.001274,40.727516
2013-11-07 14:13:00,2013-11-07 14:46:00,-74.01044,40.71982,-73.9725,40.741478
2013-11-06 15:54:00,2013-11-06 16:04:00,-73.98913,40.748913,-73.99118,40.73271
2013-11-04 09:45:38,2013-11-04 10:03:21,-73.97888,40.762238,-73.98356,40.735947
2013-11-04 01:22:45,2013-11-04 01:26:40,-73.98892,40.718925,-73.99607,40.711533
2013-11-02 18:42:00,2013-11-02 18:46:00,-73.98589,40.740376,-73.99819,40.733837
2013-11-05 05:40:00,2013-11-05 05:43:00,-73.99045,40.756207,-73.97957,40.759666
2013-11-07 08:45:45,2013-11-07 08:51:06,-73.98602,40.746265,-73.993416,40.733173
2013-11-06 18:21:00,2013-11-06 18:32:00,-73.984535,40.759277,-73.99434,40.745895
2013-11-01 12:38:54,2013-11-01 12:52:12,-74.00041,40.73025,-73.9841,40.729256
2013-11-04 15:19:30,2013-11-04 15:38:55,-74.00117,40.736595,-73.987305,40.716087
2013-11-04 09:40:03,2013-11-04 09:52:40,-74.00275,40.76054,-74.005264,40.727436
2013-11-06 21:58:00,2013-11-06 22:14:00,-74.00427,40.742226,-73.98608,40.72271
2013-11-01 00:22:00,2013-11-01 00:37:00,-73.99292,40.737003,-73.982315,40.731403
2013-11-06 18:45:18,2013-11-06 18:51:46,-73.98727,40.752808,-73.975685,40.746452
2013-11-01 22:31:10,2013-11-01 22:44:34,-74.01041,40.704735,-73.98162,40.74116
2013-11-05 10:52:00,2013-11-05 10:59:00,-73.99047,40.73474,-74.00668,40.739433
2013-11-04 12:29:00,2013-11-04 12:36:00,-73.97504,40.755188,-73.98497,40.74187
2013-11-07 19:49:05,2013-11-07 19:57:54,-74.00022,40.732666,-73.99733,40.71932
2013-11-03 08:19:00,2013-11-03 08:28:00,-73.99419,40.7562,-73.98437,40.729595
2013-11-01 02:30:00,2013-11-01 02:44:00,-73.9907,40.7245,-73.989395,40.757744
2013-11-05 15:13:37,2013-11-05 15:40:16,-73.99372,40.741783,-73.990875,40.75169
2013-11-07 11:54:00,2013-11-07 12:05:00,-74.007065,40.741753,-73.99678,40.75522
2013-11-05 18:00:44,2013-11-05 18:33:37,-74.00265,40.719852,-73.97981,40.763626
2013-11-01 20:35:00,2013-11-01 20:51:00,-73.98529,40.736176,-74.00788,40.717304
2013-11-01 07:28:00,2013-11-01 07:44:00,-73.99387,40.75666,-73.98443,40.720383
2013-11-06 08:22:20,2013-11-06 08:27:48,-73.976715,40.764374,-73.975655,40.754845
2013-11-01 22:21:00,2013-11-01 22:28:00,-73.99702,40.737103,-73.98744,40.733006
2013-11-04 12:19:23,2013-11-04 12:31:31,-73.998146,40.75618,-73.99111,40.7393
2013-11-01 19:31:00,2013-11-01 19:37:00,-73.99958,40.718517,-74.01021,40.71382
2013-11-01 10:26:29,2013-11-01 10:39:35,-73.99945,40.72506,-73.98331,40.744747
2013-11-07 15:39:00,2013-11-07 15:47:00,-73.97415,40.74708,-73.98398,40.74332
2013-11-01 13:25:59,2013-11-01 13:36:50,-73.97428,40.76377,-73.98397,40.74864
2013-11-07 16:20:00,2013-11-07 16:46:00,-73.983795,40.759823,-74.01422,40.70956
2013-11-07 13:47:00,2013-11-07 13:50:00,-73.99316,40.757412,-74.00199,40.75148
2013-11-06 10:25:17,2013-11-06 10:36:42,-73.972534,40.756413,-74.012024,40.70162
2013-11-02 19:14:00,2013-11-02 19:25:00,-73.97631,40.760017,-73.9758,40.7287
2013-11-03 01:12:00,2013-11-03 01:16:00,-73.98566,40.74697,-73.980064,40.74168
2013-11-03 14:50:00,2013-11-03 15:01:00,-73.99352,40.72735,-73.97781,40.75784
2013-11-06 21:57:05,2013-11-06 22:07:29,-73.99817,40.7178,-73.97693,40.72557
2013-11-03 00:32:00,2013-11-03 00:46:00,-74.00379,40.717567,-73.972786,40.763676
2013-11-04 17:58:12,2013-11-04 18:14:01,-73.99233,40.753174,-74.01107,40.718964
2013-11-03 16:30:32,2013-11-03 16:42:27,-74.00666,40.74425,-73.98562,40.72762
2013-11-07 11:26:23,2013-11-07 11:51:42,-73.969894,40.763046,-74.01048,40.71888
2013-11-02 14:19:00,2013-11-02 14:43:00,-73.9877,40.764946,-73.992775,40.730206
2013-11-07 16:03:32,2013-11-07 16:29:49,-74.00708,40.743454,-73.97889,40.736275
2013-11-03 20:50:00,2013-11-03 21:01:00,-73.98829,40.76451,-74.00477,40.746956
2013-11-01 02:11:14,2013-11-01 02:24:15,-74.00262,40.749863,-73.982285,40.73185
2013-11-04 08:23:00,2013-11-04 08:32:00,-73.994995,40.73382,-74.01164,40.72049
2013-11-04 10:14:18,2013-11-04 10:35:16,-73.98515,40.727673,-73.98881,40.747887
2013-11-02 11:31:21,2013-11-02 11:39:26,-73.976204,40.750298,-73.98262,40.74245
2013-11-04 15:56:14,2013-11-04 16:06:06,-74.00702,40.70613,-73.99321,40.71384
